id,title,journal,year,source_class,identifier,id_kind,verified,retrieval_status,mechanism_nodes,cohorts,has_abstract,abstract_source,link,caveat
nct06198907,Golidocitinib in Combination With Sintilimab for PD-L1 Selected Treatment Locally Advanced or Metastatic Non-Small Cell Lung Cancer(NSCLC),ClinicalTrials.gov,2024-01,trial_registry,NCT06198907,nct,True,POINTER_ONLY,immune_checkpoint,lung,False,,https://clinicaltrials.gov/study/NCT06198907,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06200584,Synergistic Effect of Vitamin E & D in Reducing Risk of Effects Associated With Atypical Anti-psychotics,ClinicalTrials.gov,2021-01-01,trial_registry,NCT06200584,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06200584,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06212700,PRIORITY-CONNECT 2 Pilot Trial,ClinicalTrials.gov,2024-02-12,trial_registry,NCT06212700,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06212700,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06219083,Nutritional Status and Clinical Outcomes in Patients With Common Malignancies(NCOM),ClinicalTrials.gov,2020-11-12,trial_registry,NCT06219083,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06219083,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06224049,Treatment of Relapsed or Refractory Epstein-Barr Virus Positive T-cell Lymphoma With hNeo-T,ClinicalTrials.gov,2023-12-01,trial_registry,NCT06224049,nct,True,POINTER_ONLY,immune_checkpoint,lymphoma,False,,https://clinicaltrials.gov/study/NCT06224049,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06232473,"Patient Education and Duloxetine, Alone and in Combination, for Patients With Multisystem Functional Somatic Disorder",ClinicalTrials.gov,2024-01-01,trial_registry,NCT06232473,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06232473,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06234072,Comparing Astragalus Plus Gemcitabine to Gemcitabine Alone as Neoadjuvant Treatment for Pancreatic Cancer Patients,ClinicalTrials.gov,2024-02,trial_registry,NCT06234072,nct,True,POINTER_ONLY,,pancreatic,False,,https://clinicaltrials.gov/study/NCT06234072,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06236958,Effect of Early Enteral Nutrition on Postoperative Recovery of Ovarian Cancer Patients,ClinicalTrials.gov,2023-12-01,trial_registry,NCT06236958,nct,True,POINTER_ONLY,,ovarian,False,,https://clinicaltrials.gov/study/NCT06236958,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06243107,Promoting the Application of Tai Chi to Improve the Fatigue in Cancer Patients,ClinicalTrials.gov,2019-05-01,trial_registry,NCT06243107,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06243107,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06247748,"Influence of JY09 on Pharmacokinetics of Metformin , Rosuvastatin , and Digoxin and the QT Interval Study in Overweight Chinese Subjects",ClinicalTrials.gov,2023-10-19,trial_registry,NCT06247748,nct,True,POINTER_ONLY,oxidative_stress_redox,,False,,https://clinicaltrials.gov/study/NCT06247748,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06250686,Exercise and Nutrition Intervention in Ovarian Cancer,ClinicalTrials.gov,2024-01-10,trial_registry,NCT06250686,nct,True,POINTER_ONLY,perfusion_vascular_hypoxia,ovarian,False,,https://clinicaltrials.gov/study/NCT06250686,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06296680,"Reiki for Cancer: Pain, Anxiety, and Stress",ClinicalTrials.gov,2022-09-02,trial_registry,NCT06296680,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06296680,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06323421,Targeting Chronic Stress for Reducing Risk Factors for Colorectal Cancer,ClinicalTrials.gov,2024-07-15,trial_registry,NCT06323421,nct,True,POINTER_ONLY,,colorectal,False,,https://clinicaltrials.gov/study/NCT06323421,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06323733,Exercise Intervention for Patients With Cancer Cachexia: Effects of a 12-week Program and One-year Follow-up.,ClinicalTrials.gov,2024-01-01,trial_registry,NCT06323733,nct,True,POINTER_ONLY,perfusion_vascular_hypoxia,,False,,https://clinicaltrials.gov/study/NCT06323733,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06336902,Botensilimab Plus Balstilimab and Fasting Mimicking Diet Plus Vitamin C for Patients With KRAS-Mutant Metastatic Colorectal Cancer,ClinicalTrials.gov,2025-01-15,trial_registry,NCT06336902,nct,True,POINTER_ONLY,metabolic_fasting_glycolysis,colorectal,False,,https://clinicaltrials.gov/study/NCT06336902,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06347198,Oral Inulin in Combination With Fruquintinib Plus Sintilimab as Third- or Further-line Treatment in Metastatic Colorectal Cancer,ClinicalTrials.gov,2024-04-10,trial_registry,NCT06347198,nct,True,POINTER_ONLY,,colorectal,False,,https://clinicaltrials.gov/study/NCT06347198,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06348940,"Effects of Behavioral Activation on Negative Emotions, Cancer-related Symptoms and Clinical Indicators in Cancer Patients",ClinicalTrials.gov,2023-03-12,trial_registry,NCT06348940,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06348940,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06353698,Fasting Mimicking Diet With Chemotherapy in Patients With Leukemia,ClinicalTrials.gov,2023-07-02,trial_registry,NCT06353698,nct,True,POINTER_ONLY,metabolic_fasting_glycolysis,leukemia,False,,https://clinicaltrials.gov/study/NCT06353698,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06353984,Effects of In-between Meal Products on Cognitive Function in the Elderly,ClinicalTrials.gov,2024-08-26,trial_registry,NCT06353984,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06353984,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06354049,Reiki Therapy to Improve Key Symptoms in Integrative Oncology Clinic (REIKI),ClinicalTrials.gov,2024-08-07,trial_registry,NCT06354049,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06354049,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06371950,Gut Microbiome in Orthopaedics,ClinicalTrials.gov,2025-01-01,trial_registry,NCT06371950,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06371950,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06376604,Fasting Mimicking Diet in Chemotherapy of Gynecologic Malignancies,ClinicalTrials.gov,2021-09-08,trial_registry,NCT06376604,nct,True,POINTER_ONLY,metabolic_fasting_glycolysis,,False,,https://clinicaltrials.gov/study/NCT06376604,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06384222,Hyperpolarized (HP) 13C Pyruvate Magnetic Resonance Imaging (MRI) for Response Monitoring to Neoadjuvant Abiraterone,ClinicalTrials.gov,2024-12-09,trial_registry,NCT06384222,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06384222,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06385691,Study Evaluating the Efficacy of the myDIET Software Tool in the Nutritional Management of Patients With Localized and Resectable Gastric or Esogastric Junction Cancer.,ClinicalTrials.gov,2024-04-26,trial_registry,NCT06385691,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06385691,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06386887,Fasting During Neoadjuvant Chemotherapy in Patient With Epithelial Ovarian Cancer,ClinicalTrials.gov,2024-07-11,trial_registry,NCT06386887,nct,True,POINTER_ONLY,metabolic_fasting_glycolysis,ovarian,False,,https://clinicaltrials.gov/study/NCT06386887,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06401447,TPF Concurrent Chemo-radiotherapy Plus Immunotherapy for Local Advanced Esophageal Squamous Cell Carcinoma,ClinicalTrials.gov,2023-12-21,trial_registry,NCT06401447,nct,True,POINTER_ONLY,immune_checkpoint,,False,,https://clinicaltrials.gov/study/NCT06401447,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06408688,"Safety and Modulation of Adaptive Immunity by Iscador® Qu Viscum Album Extract in Patients With Advanced, Recurrent or Metastatic Cancers Treated With Immune Checkpoint Inhibitors",ClinicalTrials.gov,2024-06-24,trial_registry,NCT06408688,nct,True,POINTER_ONLY,immune_checkpoint,,False,,https://clinicaltrials.gov/study/NCT06408688,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06418204,Assessing Benefits and Harms of Cannabis/Cannabinoid Use Among Cancer Patients Treated in Community Oncology Clinics,ClinicalTrials.gov,2025-01-30,trial_registry,NCT06418204,nct,True,POINTER_ONLY,cannabinoid_endocannabinoid,,False,,https://clinicaltrials.gov/study/NCT06418204,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06418347,Effect of ALA Combined With Letrozole on Polycystic Ovary Syndrome Clinical Outcome in Infertile Females,ClinicalTrials.gov,2024-04-01,trial_registry,NCT06418347,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06418347,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06438484,The Challenges of Evidence-based Prehabilitation in a Real-life Context for Patients Preparing for Colorectal Surgery,ClinicalTrials.gov,2023-01-01,trial_registry,NCT06438484,nct,True,POINTER_ONLY,,colorectal,False,,https://clinicaltrials.gov/study/NCT06438484,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06438588,"Fasting Mimicking Diet for Reducing Immune Related Adverse Events for Cancer Patients on Immune Checkpoint Inhibitors, FMD-ICI Trial",ClinicalTrials.gov,2024-03-06,trial_registry,NCT06438588,nct,True,POINTER_ONLY,immune_checkpoint|metabolic_fasting_glycolysis,,False,,https://clinicaltrials.gov/study/NCT06438588,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06497322,Exercise Intervention in Women Diagnosed With Triple-negative Breast Cancer Receiving Oncologic Treatment,ClinicalTrials.gov,2024-09-01,trial_registry,NCT06497322,nct,True,POINTER_ONLY,perfusion_vascular_hypoxia,breast,False,,https://clinicaltrials.gov/study/NCT06497322,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06509906,M9466 in Combination With Topoisomerase 1 Inhibitors-based Regimens in Advanced Solid Tumors and Colorectal Cancer (DDRiver 511),ClinicalTrials.gov,2024-10-08,trial_registry,NCT06509906,nct,True,POINTER_ONLY,,colorectal,False,,https://clinicaltrials.gov/study/NCT06509906,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06510530,Astragalus for Symptomatic Alleviation in High-grade Lymphoma,ClinicalTrials.gov,2024-08,trial_registry,NCT06510530,nct,True,POINTER_ONLY,,lymphoma,False,,https://clinicaltrials.gov/study/NCT06510530,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06518200,Preventing Breast Cancer Therapy-related Cardiovascular Toxicity With a Daily-adapted Program With Mhealth Support,ClinicalTrials.gov,2026-09-01,trial_registry,NCT06518200,nct,True,POINTER_ONLY,,breast,False,,https://clinicaltrials.gov/study/NCT06518200,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06524895,Reiki Breast Surgery QOL Project for Women Undergoing Breast Surgery,ClinicalTrials.gov,2022-11-09,trial_registry,NCT06524895,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06524895,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06526949,"The Effect of Reiki on Pain, Anxiety and Haemodynamic Parameters in Patients Receiving Mechanical Ventilator Support",ClinicalTrials.gov,2024-08-10,trial_registry,NCT06526949,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06526949,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06549829,The Effect of Nutrition-optimized Prehabilitation on Perioperative Intervention in Primary Hepatocellular Carcinoma,ClinicalTrials.gov,2024-09-01,trial_registry,NCT06549829,nct,True,POINTER_ONLY,,liver_hcc,False,,https://clinicaltrials.gov/study/NCT06549829,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06552598,"The Safety, Tolerability, and Efficacy of KD01 in Gynecologic Malignancies",ClinicalTrials.gov,2024-04-01,trial_registry,NCT06552598,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06552598,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06560996,Very Low-calorie Diet & Cardiometabolic Health,ClinicalTrials.gov,2024-01-31,trial_registry,NCT06560996,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06560996,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06565052,The Impact of PReOPerative Exercise and NutritionaL Optimization on Perioperative Outcomes for Patients Undergoing Treatment for Rectal Cancer: The PROPEL Trial,ClinicalTrials.gov,2024-12-15,trial_registry,NCT06565052,nct,True,POINTER_ONLY,perfusion_vascular_hypoxia,colorectal,False,,https://clinicaltrials.gov/study/NCT06565052,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06573398,Radiotherapy With Sequential Chemotherapy Combined With PD-1 Inhibitor and Thymalfasin for BRPC,ClinicalTrials.gov,2024-09-01,trial_registry,NCT06573398,nct,True,POINTER_ONLY,immune_checkpoint,,False,,https://clinicaltrials.gov/study/NCT06573398,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06584006,Thymalfasin and Recombinant Human IL-2 Injections in Treating Lymphocytopenia for Patients With Malignant Hematological Tumors,ClinicalTrials.gov,2024-09-01,trial_registry,NCT06584006,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06584006,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06594471,Comprehensive Assessment of Clinical Characteristics and Outcomes of Gemelli Adolescents and Young Adults,ClinicalTrials.gov,2024-09-09,trial_registry,NCT06594471,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06594471,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06595147,"Breast cancEr, FITness and ExeRcise for Heart Health: The BE-FITTER Study",ClinicalTrials.gov,2024-07-01,trial_registry,NCT06595147,nct,True,POINTER_ONLY,perfusion_vascular_hypoxia,breast,False,,https://clinicaltrials.gov/study/NCT06595147,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
